"NGenes","Direction","PValue","FDR","set","pah_camera_z"
13,"Up",0.011787614348787,0.313308744460323,"GOBP_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",2.51843946646236
204,"Down",0.0119453300011859,0.31588084385789,"GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS",-2.51375525352226
14,"Up",0.012148490180371,0.317793084856807,"GOBP_TETRAHYDROFOLATE_METABOLIC_PROCESS",2.50780146967452
13,"Down",0.0122462759619355,0.317793084856807,"GOBP_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS",-2.50496717059175
32,"Down",0.0122477779197822,0.317793084856807,"GOBP_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",-2.50492379326957
20,"Down",0.0122629012099868,0.317793084856807,"GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION",-2.50448728724129
29,"Down",0.0124912011525921,0.32209898295465,"GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",-2.49795510699221
305,"Down",0.0132971752241451,0.341184451419526,"GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION",-2.47570942088287
26,"Down",0.0134112693839817,0.342416794173287,"GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",-2.47265726020748
33,"Down",0.0136700270152535,0.347312500098328,"GOBP_OSTEOBLAST_PROLIFERATION",-2.4658193179662
22,"Up",0.0137543518600894,0.34775027166265,"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION",2.46361564011864
54,"Up",0.0139823051446029,0.351797512448916,"GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",2.45771766173124
57,"Down",0.0142362069883898,0.355117162347544,"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION",-2.45124739520984
451,"Down",0.0142512772078505,0.355117162347544,"GOBP_REGULATION_OF_AMIDE_METABOLIC_PROCESS",-2.45086656559946
39,"Up",0.0143613088055767,0.356146715499062,"GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION",2.44809674585788
19,"Down",0.0145817091867236,0.359890470070422,"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",-2.44260445525064
88,"Up",0.0149352271523256,0.365971149139497,"GOBP_CELLULAR_OXIDANT_DETOXIFICATION",2.43394590021693
360,"Down",0.0150773183189016,0.365971149139497,"GOBP_REGULATION_OF_T_CELL_ACTIVATION",-2.43051652917236
18,"Down",0.0151686055883533,0.365971149139497,"GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS",-2.4283282990143
12,"Down",0.0153034793024092,0.365971149139497,"GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY",-2.42511639620328
31,"Up",0.0153150320266924,0.365971149139497,"GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",2.42484243809588
100,"Down",0.0153332336651356,0.365971149139497,"GOBP_VIRAL_GENE_EXPRESSION",-2.42441117837519
91,"Down",0.0154065397349762,0.365971149139497,"GOBP_MIRNA_METABOLIC_PROCESS",-2.42267885395769
12,"Up",0.0154260787707998,0.365971149139497,"GOBP_NEGATIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING",2.42221834411988
31,"Down",0.0155948677383437,0.365971149139497,"GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE",-2.41826143699714
36,"Up",0.0156385775492466,0.365971149139497,"GOBP_EATING_BEHAVIOR",2.417242895992
62,"Up",0.0156390479844526,0.365971149139497,"GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",2.41723194738004
18,"Down",0.0156753994036211,0.365971149139497,"GOBP_MUCUS_SECRETION",-2.4163868023627
14,"Down",0.0158141353659741,0.367554545299748,"GOBP_POSITIVE_THYMIC_T_CELL_SELECTION",-2.41317705427812
96,"Down",0.0163087360141617,0.376316601364362,"GOBP_PROTEIN_ACETYLATION",-2.40193208368373
15,"Down",0.0163363371227053,0.376316601364362,"GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION",-2.40131343154107
50,"Down",0.0164231486643399,0.376642387288822,"GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION",-2.39937360334791
12,"Down",0.0168112472589697,0.381481299473207,"GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION",-2.39081006498141
130,"Down",0.0168298208073448,0.381481299473207,"GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",-2.39040460123331
11,"Down",0.0168923259635689,0.381481299473207,"GOBP_PONS_DEVELOPMENT",-2.38904298192043
48,"Down",0.0169285546746744,0.381481299473207,"GOBP_BODY_MORPHOGENESIS",-2.38825579470093
17,"Down",0.0170253000083346,0.382000562524668,"GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION",-2.38616090862799
10,"Down",0.0171079637205457,0.382200758463742,"GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT",-2.38437920003626
18,"Down",0.0172190998419514,0.383032594338343,"GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION",-2.38199567163337
25,"Up",0.0173615730817012,0.383846859477024,"GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS",2.3789597182634
29,"Up",0.0174038224922054,0.383846859477024,"GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",2.37806362859143
56,"Down",0.0175590241134884,0.385628906695806,"GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS",-2.37478816611577
28,"Up",0.0180871959664398,0.394894539570753,"GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY",2.36382824180807
195,"Down",0.0181397715936288,0.394894539570753,"GOBP_REGULATION_OF_DNA_REPAIR",-2.3627526625252
11,"Down",0.0182094915989601,0.394894539570753,"GOBP_POST_EMBRYONIC_ANIMAL_ORGAN_MORPHOGENESIS",-2.36133055028413
16,"Up",0.018306766638506,0.395235818605113,"GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION",2.35935433019787
33,"Down",0.0183777411313587,0.395235818605113,"GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION",-2.35791821918224
265,"Down",0.0185815310605116,0.396450302541402,"GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",-2.35382151003049
30,"Up",0.0185871934241869,0.396450302541402,"GOBP_RESPONSE_TO_INTERFERON_BETA",2.35370824422537
13,"Up",0.0186897612343749,0.39700423146625,"GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING",2.35166176107044
28,"Down",0.0189752120055771,0.401036191556336,"GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III",-2.34601758871572
19,"Down",0.0191235369189798,0.401036191556336,"GOBP_REGULATION_OF_PROTEIN_NEDDYLATION",-2.3431140386479
52,"Down",0.0191498132654761,0.401036191556336,"GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS",-2.34260171733957
12,"Down",0.0191890749577409,0.401036191556336,"GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS",-2.34183735899401
45,"Up",0.0194840191498056,0.405564944792941,"GOBP_REGULATION_OF_T_CELL_MIGRATION",2.33613859922891
107,"Up",0.0198728079734914,0.412003054906423,"GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",2.32874067387182
90,"Down",0.0200936934454539,0.414922761465289,"GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS",-2.32459374758183
177,"Down",0.0205611738151905,0.422891126524334,"GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS",-2.31594679598799
23,"Down",0.0208041948971969,0.426198190324788,"GOBP_GAMMA_DELTA_T_CELL_ACTIVATION",-2.31151918177565
24,"Up",0.0211381948623293,0.431335684926979,"GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA",2.30550700548992
12,"Down",0.0212882323048051,0.431881409282626,"GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION",-2.30283315504217
67,"Down",0.0213315918920224,0.431881409282626,"GOBP_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",-2.3020634916821
11,"Up",0.0217372187710962,0.434483186764401,"GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",2.29492855983546
295,"Down",0.0221375224932924,0.434483186764401,"GOBP_PEPTIDYL_SERINE_MODIFICATION",-2.28799997640129
21,"Down",0.0221781837869775,0.434483186764401,"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION",-2.28730230950176
25,"Down",0.022192618288735,0.434483186764401,"GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION",-2.28705490970605
24,"Down",0.0222899206951356,0.434483186764401,"GOBP_EPITHELIAL_CELL_MATURATION",-2.28539083901808
11,"Up",0.0223050712140698,0.434483186764401,"GOBP_ETHER_BIOSYNTHETIC_PROCESS",2.28513230265622
97,"Down",0.0223355187389788,0.434483186764401,"GOBP_REGULATION_OF_DEPHOSPHORYLATION",-2.28461319164867
57,"Down",0.0224629131312328,0.434483186764401,"GOBP_KERATINOCYTE_PROLIFERATION",-2.28244784861543
14,"Up",0.0226114755201027,0.434483186764401,"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM",2.27993615207598
80,"Down",0.022615414611947,0.434483186764401,"GOBP_LYMPHOCYTE_APOPTOTIC_PROCESS",-2.27986975053353
13,"Down",0.0226360791725108,0.434483186764401,"GOBP_NEGATIVE_T_CELL_SELECTION",-2.279521571202
121,"Down",0.0227392336576774,0.434483186764401,"GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",-2.27778763052858
55,"Down",0.022826753023237,0.434483186764401,"GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS",-2.27632185431822
52,"Up",0.0228806456265917,0.434483186764401,"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",2.27542168704132
36,"Down",0.0229873497882124,0.434483186764401,"GOBP_REGULATORY_T_CELL_DIFFERENTIATION",-2.27364482936027
83,"Down",0.0230500886650394,0.434483186764401,"GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",-2.27260343156758
30,"Up",0.0230623659755064,0.434483186764401,"GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT",2.27239992949879
57,"Up",0.0231688117446878,0.434483186764401,"GOBP_PROTEIN_HOMOTETRAMERIZATION",2.27063947491641
56,"Down",0.0232361772788746,0.434483186764401,"GOBP_REGULATION_OF_PHOSPHATASE_ACTIVITY",-2.26952897467804
11,"Down",0.0232768183407331,0.434483186764401,"GOBP_SPHINGOMYELIN_BIOSYNTHETIC_PROCESS",-2.26886037035646
17,"Down",0.0232877248566442,0.434483186764401,"GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION",-2.26868111486962
14,"Up",0.0234192017879562,0.434483186764401,"GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS",2.26652592345944
70,"Up",0.0234515878461726,0.434483186764401,"GOBP_REGULATION_OF_COAGULATION",2.26599665835341
14,"Down",0.023592553870466,0.434483186764401,"GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION",-2.26370030266036
51,"Down",0.0236067088192572,0.434483186764401,"GOBP_VIRAL_TRANSCRIPTION",-2.26347037495444
21,"Down",0.0237068997145548,0.434483186764401,"GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS",-2.26184632282269
67,"Down",0.023723469391149,0.434483186764401,"GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",-2.26157830942933
37,"Up",0.0238419293292815,0.435115210259387,"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION",2.25966694450419
47,"Down",0.0239339141276503,0.435261322538987,"GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS",-2.25818843250039
15,"Down",0.0247454629217999,0.447780174694948,"GOBP_POSITIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE",-2.24535326803603
51,"Down",0.0247950820253618,0.447780174694948,"GOBP_FACE_DEVELOPMENT",-2.24458040240177
17,"Up",0.0249541797058681,0.448836449399915,"GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",2.2421113024001
29,"Down",0.0250267670994743,0.448836449399915,"GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",-2.24098931562353
22,"Down",0.025214898360457,0.450651097249133,"GOBP_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION",-2.2380944216738
13,"Up",0.0256408317820479,0.456688766757231,"GOBP_ENDOSOMAL_LUMEN_ACIDIFICATION",2.23160876584756
27,"Down",0.0259321447892714,0.45974321726327,"GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION",-2.22722642675489
104,"Down",0.0260393593976539,0.45974321726327,"GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",-2.22562426618627
12,"Down",0.0260784306145864,0.45974321726327,"GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION",-2.22504182341551
13,"Down",0.0263615314150847,0.460941840305954,"GOBP_MITRAL_VALVE_DEVELOPMENT",-2.22084396808927
23,"Down",0.026365672996621,0.460941840305954,"GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",-2.22078284588708
35,"Down",0.0265245653950285,0.460941840305954,"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE",-2.21844412436028
10,"Up",0.0265343382544023,0.460941840305954,"GOBP_NEUROTRANSMITTER_CATABOLIC_PROCESS",2.2183006740806
14,"Down",0.026591088221393,0.460941840305954,"GOBP_PEPTIDYL_SERINE_DEPHOSPHORYLATION",-2.21746857425415
26,"Down",0.0266981435860844,0.461254927355586,"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION",-2.2159030358691
480,"Down",0.0270732463260355,0.466181513979541,"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION",-2.21046010566653
12,"Up",0.0272986366965158,0.466625506672773,"GOBP_CYTIDINE_TO_URIDINE_EDITING",2.20722080864016
29,"Up",0.027319995196493,0.466625506672773,"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",2.2069150440358
12,"Up",0.0274047368417161,0.466625506672773,"GOBP_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",2.20570392619405
24,"Down",0.0274591509811298,0.466625506672773,"GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING",-2.20492794795087
10,"Down",0.0277145464535495,0.46714633012974,"GOBP_L_ASCORBIC_ACID_METABOLIC_PROCESS",-2.20130348325074
15,"Up",0.0279106711873323,0.46714633012974,"GOBP_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY",2.19853966493514
24,"Up",0.0281251752769725,0.46714633012974,"GOBP_ETHER_METABOLIC_PROCESS",2.19553594650166
16,"Up",0.028179480257046,0.46714633012974,"GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",2.19477864233976
99,"Down",0.0282792683015202,0.46714633012974,"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",-2.19339033187211
15,"Down",0.0283996919871581,0.46714633012974,"GOBP_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY",-2.191720535753
97,"Down",0.0284037863283588,0.46714633012974,"GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",-2.19166387087775
17,"Down",0.0286920550746739,0.46714633012974,"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB",-2.18769186449456
10,"Up",0.0287509110818899,0.46714633012974,"GOBP_POSITIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS",2.18688512514028
22,"Up",0.0287566005471562,0.46714633012974,"GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT",2.18680721503206
71,"Down",0.0288426602847447,0.46714633012974,"GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",-2.18563035039287
22,"Up",0.0288986012339684,0.46714633012974,"GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",2.18486697967563
12,"Down",0.0289762817556481,0.46714633012974,"GOBP_PEPTIDYL_METHIONINE_MODIFICATION",-2.18380905754807
81,"Down",0.0290998538398955,0.46714633012974,"GOBP_REGULATION_OF_DNA_BINDING",-2.18213116336042
128,"Down",0.0291950709923168,0.46714633012974,"GOBP_ODONTOGENESIS",-2.18084245781168
10,"Down",0.0293126944994382,0.46714633012974,"GOBP_PHARYNGEAL_ARCH_ARTERY_MORPHOGENESIS",-2.17925548019151
15,"Up",0.0293164765203042,0.46714633012974,"GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS",2.179204544109
10,"Down",0.0294184945107579,0.46714633012974,"GOBP_SOMATIC_STEM_CELL_DIVISION",-2.17783269897497
11,"Down",0.0296378845592672,0.46714633012974,"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-2.17489634933355
60,"Down",0.0296432029727925,0.46714633012974,"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-2.17482539926907
12,"Down",0.0298661226966708,0.46714633012974,"GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION",-2.17186134758635
10,"Up",0.0298922783749194,0.46714633012974,"GOBP_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION",2.17151481661245
11,"Up",0.0300728788653566,0.46714633012974,"GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION",2.16912916732599
10,"Down",0.0300913529234536,0.46714633012974,"GOBP_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR",-2.16888582831227
45,"Down",0.0301172971848975,0.46714633012974,"GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",-2.16854430897384
26,"Down",0.0301802731627933,0.46714633012974,"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-2.16771637022061
25,"Up",0.0302077615908485,0.46714633012974,"GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS",2.1673554480254
17,"Down",0.0302226168612822,0.46714633012974,"GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION",-2.16716051624739
29,"Down",0.0303664237389817,0.46714633012974,"GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",-2.16527771737498
44,"Down",0.0303672629757128,0.46714633012974,"GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING",-2.1652667521289
27,"Up",0.0304571163270196,0.46714633012974,"GOBP_T_CELL_CHEMOTAXIS",2.16409425518432
27,"Up",0.0306392087207645,0.46714633012974,"GOBP_CELLULAR_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS",2.16172721370646
17,"Down",0.0306446883064621,0.46714633012974,"GOBP_ENDONUCLEOLYTIC_CLEAVAGE_OF_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA",-2.16165617134538
68,"Down",0.0306731872486002,0.46714633012974,"GOBP_MRNA_EXPORT_FROM_NUCLEUS",-2.1612868608069
133,"Down",0.0306983029995057,0.46714633012974,"GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",-2.16096163636943
141,"Down",0.0307344971202472,0.46714633012974,"GOBP_APPENDAGE_MORPHOGENESIS",-2.1604933595224
45,"Down",0.0309975798453996,0.469678192247583,"GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION",-2.15710377121325
12,"Up",0.0312246511887358,0.469678192247583,"GOBP_ENDOCARDIUM_DEVELOPMENT",2.15419795485776
53,"Down",0.031242972518198,0.469678192247583,"GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY",-2.15396428949683
11,"Down",0.0312635493585599,0.469678192247583,"GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT",-2.153701998087
71,"Up",0.0314808283426212,0.471575529768224,"GOBP_APICAL_JUNCTION_ASSEMBLY",2.15094136123884
37,"Up",0.0315840132097232,0.471757753504309,"GOBP_MAINTENANCE_OF_BLOOD_BRAIN_BARRIER",2.1496360665915
52,"Up",0.0321120426227837,0.478266427913472,"GOBP_CELLULAR_DEFENSE_RESPONSE",2.14301314811194
494,"Down",0.0323684399838303,0.48070379494611,"GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION",-2.13983083899546
77,"Down",0.0329433896968029,0.48784453942437,"GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION",-2.13277254263057
53,"Up",0.0331600921739911,0.489654580449561,"GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS",2.13013957166877
24,"Down",0.0332636392071617,0.489786226311415,"GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",-2.12888665417379
28,"Down",0.0333636963956787,0.489786226311415,"GOBP_DOSAGE_COMPENSATION",-2.12767913039165
306,"Down",0.033452503205526,0.489786226311415,"GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",-2.12660997261724
76,"Down",0.0337779008681615,0.492226373969145,"GOBP_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-2.12271309671944
230,"Down",0.0338091045983051,0.492226373969145,"GOBP_MRNA_CATABOLIC_PROCESS",-2.12234109829614
23,"Down",0.0341477130328655,0.495763576048576,"GOBP_NEGATIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY",-2.11832310654313
28,"Down",0.0349604910769489,0.504584568166094,"GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",-2.1088157210896
11,"Up",0.0350796267019119,0.504584568166094,"GOBP_HEPARIN_BIOSYNTHETIC_PROCESS",2.10743804535508
14,"Down",0.0350958429617965,0.504584568166094,"GOBP_OUTER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",-2.10725083065757
16,"Down",0.0351633976368076,0.504584568166094,"GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY",-2.10647171403222
38,"Up",0.0352929406689573,0.504584568166094,"GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS",2.10498124496659
28,"Up",0.0353394169871295,0.504584568166094,"GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS",2.10444764541401
42,"Up",0.0356562966767991,0.507710400208378,"GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY",2.10082539120605
59,"Down",0.036255051331506,0.513671950680997,"GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I",-2.09405533396466
13,"Down",0.0362731881051987,0.513671950680997,"GOBP_RESPONSE_TO_INTERLEUKIN_7",-2.09385175506501
14,"Up",0.036468738580786,0.514463383440739,"GOBP_OUTER_DYNEIN_ARM_ASSEMBLY",2.09166226234874
20,"Down",0.0365450284659109,0.514463383440739,"GOBP_INTERLEUKIN_5_PRODUCTION",-2.09081079026262
90,"Down",0.0367200501766081,0.514463383440739,"GOBP_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH",-2.08886307938164
10,"Down",0.0367759821886523,0.514463383440739,"GOBP_REGULATION_OF_TAU_PROTEIN_KINASE_ACTIVITY",-2.08824231327951
15,"Up",0.0368674869822839,0.514463383440739,"GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",2.08722847153296
40,"Down",0.0369246341192273,0.514463383440739,"GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I",-2.08659638751015
62,"Down",0.0375687847192676,0.519497485476473,"GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT",-2.0795286781623
28,"Down",0.0376573059555258,0.519497485476473,"GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",-2.07856548681544
34,"Up",0.0377139167139288,0.519497485476473,"GOBP_NEUROTRANSMITTER_REUPTAKE",2.0779505198759
11,"Up",0.0377241734803375,0.519497485476473,"GOBP_FATTY_ACID_BETA_OXIDATION_USING_ACYL_COA_OXIDASE",2.07783918389508
19,"Up",0.0378202423368799,0.519497485476473,"GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION",2.07679761619571
20,"Up",0.0378873334960653,0.519497485476473,"GOBP_NOREPINEPHRINE_TRANSPORT",2.07607155532601
11,"Up",0.0379970849206034,0.519627681117381,"GOBP_CELLULAR_LIPID_BIOSYNTHETIC_PROCESS",2.07488617914576
10,"Down",0.0384748231319226,0.524776337612513,"GOBP_NEUTROPHIL_DIFFERENTIATION",-2.06976001890785
117,"Down",0.0386430393897895,0.525687331121467,"GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS",-2.06796792431017
18,"Down",0.0388564417276577,0.526797142563191,"GOBP_VASCULAR_WOUND_HEALING",-2.06570395394945
20,"Down",0.0389278999810346,0.526797142563191,"GOBP_NEGATIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",-2.06494821908439
18,"Up",0.0391691939951016,0.52868211582451,"GOBP_REGULATION_OF_NEUROTRANSMITTER_UPTAKE",2.06240499670132
30,"Down",0.0393174390186434,0.529304640087347,"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR",-2.06084909499472
32,"Up",0.0396368921407238,0.532222828925833,"GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT",2.0575131414787
25,"Up",0.0399433229222207,0.532875216134096,"GOBP_PLATELET_DENSE_GRANULE_ORGANIZATION",2.054334550405
11,"Down",0.040089181860934,0.532875216134096,"GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS",-2.05282882523079
28,"Down",0.0401459892184438,0.532875216134096,"GOBP_PROTEIN_NEDDYLATION",-2.05224365098313
17,"Up",0.0401661212898163,0.532875216134096,"GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS",2.05203643847777
249,"Down",0.0401995387822557,0.532875216134096,"GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-2.051692678076
13,"Down",0.0403634441328476,0.533682987093237,"GOBP_RESPONSE_TO_EPINEPHRINE",-2.05001011116998
